,oPurchase_Amount,oAverage_Spending_Per_Purchase,oPurchase_Frequency_Per_Month,oBrand_Affinity_Score,Age,Purchase_Amount,Average_Spending_Per_Purchase,Purchase_Frequency_Per_Month,Brand_Affinity_Score,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Gender_Female,Gender_Male,Gender_Other,Income_Level_High,Income_Level_Low,Income_Level_Medium,Product_Category_Preferences_High,Product_Category_Preferences_Low,Product_Category_Preferences_Medium
250,276.0,50.0,10.0,5.0,0.5161290322580645,0.5428571428571429,0.47368421052631576,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
251,248.0,41.0,10.0,3.0,0.6290322580645161,0.48571428571428577,0.37894736842105264,1.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
252,248.0,87.0,4.0,1.0,0.6290322580645161,0.48571428571428577,0.8631578947368421,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
253,439.0,55.0,6.0,6.0,0.7580645161290323,0.8755102040816327,0.5263157894736843,0.5555555555555556,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
254,91.0,13.0,3.0,7.0,0.4838709677419355,0.1653061224489796,0.08421052631578949,0.2222222222222222,0.6666666666666665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
255,184.0,94.0,3.0,2.0,0.04838709677419356,0.35510204081632657,0.9368421052631579,0.2222222222222222,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
256,105.0,14.0,4.0,4.0,0.33870967741935487,0.19387755102040818,0.09473684210526315,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
257,326.0,91.0,9.0,4.0,0.935483870967742,0.6448979591836735,0.9052631578947368,0.8888888888888888,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
258,383.0,11.0,2.0,3.0,0.8064516129032258,0.7612244897959184,0.06315789473684211,0.1111111111111111,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
259,348.0,64.0,9.0,2.0,0.6129032258064516,0.689795918367347,0.6210526315789473,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
260,248.0,63.0,6.0,1.0,0.33870967741935487,0.48571428571428577,0.6105263157894736,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
261,237.0,52.0,7.0,2.0,0.935483870967742,0.463265306122449,0.4947368421052632,0.6666666666666665,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
262,390.0,22.0,5.0,9.0,0.935483870967742,0.7755102040816327,0.17894736842105263,0.4444444444444445,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
263,99.0,65.0,8.0,6.0,0.32258064516129037,0.1816326530612245,0.631578947368421,0.7777777777777777,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
264,480.0,51.0,9.0,2.0,0.7419354838709677,0.9591836734693878,0.4842105263157895,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
265,176.0,57.0,8.0,5.0,0.6451612903225806,0.33877551020408164,0.5473684210526315,0.7777777777777777,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
266,47.0,71.0,7.0,8.0,0.903225806451613,0.07551020408163267,0.6947368421052631,0.6666666666666665,0.7777777777777777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
267,248.0,65.0,6.0,6.0,0.5,0.48571428571428577,0.631578947368421,0.5555555555555556,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
268,211.0,49.0,7.0,9.0,0.14516129032258068,0.4102040816326531,0.46315789473684205,0.6666666666666665,0.8888888888888888,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
269,242.0,66.0,1.0,5.0,1.0,0.47346938775510206,0.6421052631578947,0.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
270,453.0,29.0,2.0,5.0,0.9516129032258065,0.9040816326530613,0.25263157894736843,0.1111111111111111,0.4444444444444445,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
271,47.0,99.0,5.0,2.0,0.32258064516129037,0.07551020408163267,0.9894736842105263,0.4444444444444445,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
272,84.0,40.0,9.0,2.0,0.11290322580645162,0.1510204081632653,0.3684210526315789,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
273,167.0,23.0,5.0,9.0,0.5161290322580645,0.32040816326530613,0.18947368421052632,0.4444444444444445,0.8888888888888888,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
274,403.0,6.0,2.0,10.0,0.24193548387096775,0.8020408163265307,0.01052631578947369,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
275,484.0,40.0,9.0,3.0,0.7741935483870968,0.9673469387755103,0.3684210526315789,0.8888888888888888,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
276,23.0,45.0,3.0,9.0,0.8387096774193548,0.026530612244897965,0.42105263157894735,0.2222222222222222,0.8888888888888888,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
277,186.0,38.0,5.0,6.0,0.8225806451612903,0.3591836734693878,0.34736842105263155,0.4444444444444445,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
278,484.0,60.0,1.0,1.0,0.5967741935483871,0.9673469387755103,0.5789473684210527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
279,233.0,57.0,2.0,7.0,0.5,0.45510204081632655,0.5473684210526315,0.1111111111111111,0.6666666666666665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
280,167.0,59.0,6.0,2.0,0.4193548387096775,0.32040816326530613,0.5684210526315789,0.5555555555555556,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
281,450.0,48.0,2.0,8.0,0.435483870967742,0.8979591836734695,0.45263157894736844,0.1111111111111111,0.7777777777777777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
282,315.0,67.0,8.0,3.0,0.9838709677419355,0.6224489795918368,0.6526315789473685,0.7777777777777777,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
283,22.0,54.0,5.0,1.0,0.935483870967742,0.02448979591836735,0.5157894736842106,0.4444444444444445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
284,302.0,16.0,8.0,5.0,0.6774193548387097,0.5959183673469388,0.11578947368421053,0.7777777777777777,0.4444444444444445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
285,126.0,25.0,7.0,10.0,0.4193548387096775,0.23673469387755106,0.21052631578947367,0.6666666666666665,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
286,98.0,40.0,5.0,10.0,0.03225806451612906,0.1795918367346939,0.3684210526315789,0.4444444444444445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
287,140.0,46.0,10.0,6.0,0.04838709677419356,0.2653061224489796,0.43157894736842106,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
288,180.0,23.0,2.0,2.0,0.9838709677419355,0.3469387755102041,0.18947368421052632,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
289,64.0,94.0,1.0,6.0,0.8548387096774193,0.11020408163265308,0.9368421052631579,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
290,122.0,75.0,10.0,6.0,0.8064516129032258,0.2285714285714286,0.736842105263158,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
291,248.0,7.0,1.0,8.0,1.0,0.48571428571428577,0.021052631578947364,0.0,0.7777777777777777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
292,299.0,35.0,1.0,10.0,0.532258064516129,0.589795918367347,0.3157894736842105,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
293,195.0,44.0,7.0,7.0,0.8709677419354838,0.3775510204081633,0.4105263157894737,0.6666666666666665,0.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
294,112.0,13.0,3.0,2.0,0.6612903225806451,0.20816326530612247,0.08421052631578949,0.2222222222222222,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295,339.0,50.0,1.0,3.0,0.08064516129032262,0.6714285714285715,0.47368421052631576,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
296,259.0,6.0,4.0,8.0,0.9193548387096775,0.5081632653061224,0.01052631578947369,0.3333333333333333,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
297,198.0,26.0,9.0,10.0,0.7096774193548387,0.3836734693877551,0.2210526315789474,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
298,406.0,94.0,7.0,2.0,0.8870967741935485,0.8081632653061225,0.9368421052631579,0.6666666666666665,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
299,236.0,43.0,3.0,7.0,0.435483870967742,0.4612244897959184,0.39999999999999997,0.2222222222222222,0.6666666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
300,214.0,13.0,6.0,6.0,0.3548387096774194,0.4163265306122449,0.08421052631578949,0.5555555555555556,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
301,223.0,54.0,8.0,2.0,0.9516129032258065,0.4346938775510204,0.5157894736842106,0.7777777777777777,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
302,330.0,99.0,10.0,2.0,0.6774193548387097,0.653061224489796,0.9894736842105263,1.0,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
303,65.0,58.0,3.0,1.0,0.9193548387096775,0.11224489795918369,0.5578947368421052,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
304,426.0,30.0,5.0,2.0,0.09677419354838712,0.8489795918367348,0.2631578947368421,0.4444444444444445,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
305,18.0,38.0,3.0,2.0,0.8387096774193548,0.0163265306122449,0.34736842105263155,0.2222222222222222,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
306,78.0,59.0,4.0,5.0,0.9838709677419355,0.13877551020408166,0.5684210526315789,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
307,187.0,65.0,5.0,9.0,0.04838709677419356,0.36122448979591837,0.631578947368421,0.4444444444444445,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
308,179.0,77.0,5.0,10.0,0.03225806451612906,0.3448979591836735,0.7578947368421052,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
309,51.0,32.0,2.0,5.0,0.532258064516129,0.0836734693877551,0.28421052631578947,0.1111111111111111,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
310,425.0,32.0,10.0,6.0,0.532258064516129,0.8469387755102041,0.28421052631578947,1.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
311,322.0,28.0,4.0,2.0,0.8709677419354838,0.6367346938775511,0.2421052631578947,0.3333333333333333,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
312,188.0,77.0,8.0,10.0,0.0,0.363265306122449,0.7578947368421052,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
313,169.0,72.0,2.0,1.0,0.8548387096774193,0.32448979591836735,0.7052631578947368,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
314,57.0,84.0,6.0,6.0,0.8064516129032258,0.09591836734693879,0.831578947368421,0.5555555555555556,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315,272.0,50.0,2.0,8.0,0.8064516129032258,0.5346938775510204,0.47368421052631576,0.1111111111111111,0.7777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
316,388.0,23.0,4.0,9.0,0.8064516129032258,0.7714285714285715,0.18947368421052632,0.3333333333333333,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
317,465.0,99.0,4.0,3.0,0.6612903225806451,0.9285714285714286,0.9894736842105263,0.3333333333333333,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
318,248.0,27.0,4.0,10.0,0.4032258064516129,0.48571428571428577,0.23157894736842105,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
319,98.0,39.0,3.0,1.0,0.467741935483871,0.1795918367346939,0.35789473684210527,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
320,422.0,76.0,9.0,3.0,0.7903225806451613,0.8408163265306123,0.7473684210526315,0.8888888888888888,0.2222222222222222,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
321,485.0,90.0,5.0,4.0,0.11290322580645162,0.9693877551020409,0.894736842105263,0.4444444444444445,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
322,420.0,77.0,3.0,1.0,0.7258064516129032,0.8367346938775511,0.7578947368421052,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
323,254.0,50.0,1.0,4.0,0.6129032258064516,0.49795918367346936,0.47368421052631576,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
324,261.0,52.0,10.0,4.0,0.6129032258064516,0.5122448979591837,0.4947368421052632,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
325,173.0,83.0,3.0,10.0,0.5967741935483871,0.3326530612244898,0.8210526315789473,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
326,252.0,36.0,3.0,7.0,0.7096774193548387,0.4938775510204082,0.3263157894736842,0.2222222222222222,0.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
327,92.0,96.0,4.0,2.0,0.25806451612903225,0.16734693877551024,0.9578947368421054,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
328,95.0,10.0,9.0,7.0,0.4032258064516129,0.17346938775510207,0.05263157894736842,0.8888888888888888,0.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
329,308.0,20.0,7.0,6.0,0.6774193548387097,0.6081632653061225,0.15789473684210525,0.6666666666666665,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
330,278.0,66.0,1.0,3.0,0.32258064516129037,0.5469387755102041,0.6421052631578947,0.0,0.2222222222222222,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
331,426.0,24.0,7.0,5.0,0.6451612903225806,0.8489795918367348,0.2,0.6666666666666665,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
332,378.0,67.0,6.0,2.0,0.4516129032258065,0.7510204081632653,0.6526315789473685,0.5555555555555556,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
333,126.0,86.0,4.0,6.0,0.19354838709677424,0.23673469387755106,0.8526315789473684,0.3333333333333333,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
334,31.0,55.0,6.0,4.0,0.19354838709677424,0.042857142857142864,0.5263157894736843,0.5555555555555556,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
335,324.0,45.0,5.0,6.0,1.0,0.6408163265306123,0.42105263157894735,0.4444444444444445,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
336,318.0,5.0,8.0,3.0,1.0,0.6285714285714286,0.0,0.7777777777777777,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
337,187.0,87.0,4.0,7.0,0.4838709677419355,0.36122448979591837,0.8631578947368421,0.3333333333333333,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
338,455.0,43.0,5.0,9.0,0.6451612903225806,0.9081632653061225,0.39999999999999997,0.4444444444444445,0.8888888888888888,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
339,207.0,19.0,6.0,4.0,0.4193548387096775,0.4020408163265306,0.14736842105263157,0.5555555555555556,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
340,447.0,51.0,5.0,10.0,0.25806451612903225,0.8918367346938776,0.4842105263157895,0.4444444444444445,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
341,338.0,73.0,5.0,1.0,0.903225806451613,0.6693877551020408,0.7157894736842105,0.4444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
342,296.0,76.0,8.0,5.0,0.8387096774193548,0.5836734693877551,0.7473684210526315,0.7777777777777777,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
343,259.0,19.0,1.0,5.0,0.6129032258064516,0.5081632653061224,0.14736842105263157,0.0,0.4444444444444445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
344,200.0,30.0,1.0,1.0,0.6774193548387097,0.3877551020408163,0.2631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
345,321.0,57.0,2.0,5.0,0.8870967741935485,0.6346938775510205,0.5473684210526315,0.1111111111111111,0.4444444444444445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
346,40.0,67.0,8.0,10.0,0.6129032258064516,0.06122448979591837,0.6526315789473685,0.7777777777777777,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
347,248.0,8.0,8.0,6.0,0.27419354838709675,0.48571428571428577,0.031578947368421054,0.7777777777777777,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
348,491.0,40.0,2.0,9.0,0.27419354838709675,0.9816326530612245,0.3684210526315789,0.1111111111111111,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
349,19.0,80.0,8.0,8.0,0.967741935483871,0.018367346938775515,0.7894736842105263,0.7777777777777777,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
350,295.0,39.0,1.0,1.0,0.5806451612903226,0.5816326530612245,0.35789473684210527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
351,427.0,5.0,3.0,10.0,0.14516129032258068,0.8510204081632654,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
352,189.0,37.0,3.0,9.0,0.8387096774193548,0.3653061224489796,0.3368421052631579,0.2222222222222222,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
353,130.0,15.0,4.0,9.0,0.967741935483871,0.2448979591836735,0.10526315789473684,0.3333333333333333,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
354,291.0,49.0,10.0,5.0,0.06451612903225812,0.573469387755102,0.46315789473684205,1.0,0.4444444444444445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
355,447.0,91.0,4.0,6.0,0.4193548387096775,0.8918367346938776,0.9052631578947368,0.3333333333333333,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
356,263.0,73.0,3.0,6.0,0.03225806451612906,0.5163265306122449,0.7157894736842105,0.2222222222222222,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
357,287.0,94.0,3.0,5.0,0.4516129032258065,0.5653061224489796,0.9368421052631579,0.2222222222222222,0.4444444444444445,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
358,257.0,29.0,5.0,5.0,0.7258064516129032,0.5040816326530613,0.25263157894736843,0.4444444444444445,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
359,321.0,72.0,3.0,7.0,0.6129032258064516,0.6346938775510205,0.7052631578947368,0.2222222222222222,0.6666666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
360,390.0,71.0,3.0,1.0,0.3870967741935484,0.7755102040816327,0.6947368421052631,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
361,170.0,75.0,6.0,2.0,0.5806451612903226,0.326530612244898,0.736842105263158,0.5555555555555556,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
362,301.0,99.0,3.0,4.0,0.14516129032258068,0.5938775510204082,0.9894736842105263,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
363,346.0,98.0,5.0,2.0,0.435483870967742,0.6857142857142857,0.9789473684210526,0.4444444444444445,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
364,451.0,53.0,9.0,9.0,0.3548387096774194,0.9,0.5052631578947369,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
365,385.0,50.0,5.0,7.0,0.3548387096774194,0.7653061224489797,0.47368421052631576,0.4444444444444445,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
366,444.0,58.0,7.0,4.0,0.11290322580645162,0.8857142857142858,0.5578947368421052,0.6666666666666665,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
367,67.0,97.0,6.0,6.0,0.8387096774193548,0.1163265306122449,0.9684210526315791,0.5555555555555556,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
368,211.0,71.0,9.0,10.0,0.4838709677419355,0.4102040816326531,0.6947368421052631,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
369,175.0,37.0,8.0,5.0,0.06451612903225812,0.336734693877551,0.3368421052631579,0.7777777777777777,0.4444444444444445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
370,91.0,86.0,6.0,1.0,0.903225806451613,0.1653061224489796,0.8526315789473684,0.5555555555555556,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
371,390.0,46.0,7.0,7.0,0.903225806451613,0.7755102040816327,0.43157894736842106,0.6666666666666665,0.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
372,175.0,61.0,10.0,3.0,0.8709677419354838,0.336734693877551,0.5894736842105264,1.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
373,480.0,13.0,6.0,5.0,0.5,0.9591836734693878,0.08421052631578949,0.5555555555555556,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
374,340.0,10.0,6.0,5.0,0.6774193548387097,0.6734693877551021,0.05263157894736842,0.5555555555555556,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
375,132.0,24.0,5.0,5.0,0.7419354838709677,0.2489795918367347,0.2,0.4444444444444445,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
376,114.0,15.0,8.0,10.0,0.25806451612903225,0.2122448979591837,0.10526315789473684,0.7777777777777777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
